feature_0,target
-3.2310550079193123,-87.289665820508
-0.02996800704754226,-11.462707549319779
-1.0196550709218393,-31.748294962732466
0.16054442147971804,-15.608438459647143
0.27803371202287097,42.43504443112352
-0.6696185998697584,0.05408775253231646
0.7122646354705182,24.43183698291987
0.8072365345785665,21.261756992919956
-0.42891262885617726,-27.38814284827768
2.392365265937726,81.78109477508848
-0.12602958531301514,5.990871194552254
-1.5062947139180922,-42.452399857531724
0.688222711102285,23.28795967671098
0.5738058624050577,11.989381181855558
0.6304880304899179,4.630767216420979
-0.3537543337813492,-6.392684354833394
0.3327649772541171,-11.983686795831915
-0.0805832220429508,-15.993558893205606
0.8350587468112366,42.52565192634205
0.2787408560959998,2.79045618704113
1.4719293689732715,10.166906768551051
-1.8619757107917871,-62.48784175041768
-1.3206025797896521,-46.02204014514867
0.9071051958003014,25.665685110025727
-1.100043112620697,-13.763617132525772
0.4562708952022307,4.305158231338239
-0.02462598143147908,20.515855132427912
1.0693926697057368,19.972263902589653
0.8123413299768204,4.2887878211841794
-0.7612942447601239,-24.441065826487524
-0.5639239315264725,-6.101270937331774
-0.732461986720457,-22.352257544886584
-1.4118888760712274,-16.932461552609062
0.4201795969883613,3.077075410760382
0.003645154973777971,-7.612597445359403
1.5236637764785275,36.31644649351116
1.177861938808578,12.774806308669072
-1.363471544618584,-21.400099367031352
1.490732028150799,26.018019965462088
0.5012489895674,4.972142216625573
-1.4187259140354525,-7.796139696443738
-2.5570546040678583,-43.693722078967575
-0.6788861516220543,-4.874073968618696
2.9586254458931758,71.96589265781898
-0.8617548958596855,-24.078812533255714
1.4913896261242878,32.56783799976996
-1.6004405330562719,-42.927152654632074
1.5188656236315399,36.163369644064765
0.24996993945553106,-19.779834884560824
-0.01183049447881976,14.58703093187427
-0.31475814671745994,12.17349844133532
2.200702099217128,49.160437609085186
-0.2556193705305969,-48.23994002100113
0.956601931056012,46.966984034910254
-0.9743078496209193,-26.27126343164451
1.0324797157533776,44.0256926199221
-0.006129961045578953,6.372753660319271
0.6359427056445893,-0.2019603569764925
1.3953529297569547,25.71513470559062
-0.8667404022651016,-14.49594364892608
0.13997810611456363,-12.495295722416461
0.17954948463867915,-11.433909267018448
0.06878833252597749,1.3580730590837882
0.7044740740436035,23.691240313840257
-0.5981053313408254,3.3552568440429003
0.07922701409061239,11.186288284205608
0.9901328947153126,16.10269010779779
0.5795416155732297,11.649499558126672
0.9274624317585825,-1.224302618994404
-0.6998772345979173,-18.546873879663316
-0.6087108032644418,-25.04723991566355
-1.6054097440159647,-6.103278888515213
0.9558323551671646,36.39243618721651
-1.2538806677490124,-31.43764929393423
1.1502055425466322,39.94310568496094
-1.2125231310951696,-26.103772943385465
-0.7564372093991233,21.224503849331352
-0.8795363430090519,-26.958955011617967
2.205930082725455,58.37968024124117
1.7437122251229307,30.44655968678199
-0.43435127561851733,5.162706911765348
-0.42767959812380446,-12.31460042725431
-0.5786002519685364,9.066709947508516
-1.255668685662482,-11.153974158670113
-0.8311549842432792,-5.560457455912109
1.0311144589217425,35.59804406568886
0.3696195863041741,-3.7122432578421005
-1.3264877850539407,-26.610616618477856
0.415694539892434,-1.9391922157331436
-0.8375167228250533,-34.10239753763904
0.6882969302220884,-3.756930668166124
0.8907063912931706,-9.907042794013009
0.556548704910044,6.399124516631969
1.651436537097151,35.60283996553256
-0.8654322715151541,-19.018625676203065
-0.12611777323099171,-23.684698844957087
0.029642925120495232,0.6972621375563981
1.2189858621324263,29.08640189908975
0.3915842423501111,-10.268619067520683
-1.0859024011268665,-12.823867475556977
-1.0747665931188752,-3.245022912789114
0.7426862211616183,32.55187806969988
0.59407025523907,31.53474207958139
-0.6691026262334455,-17.496544244445335
0.5796897791443336,13.949692672225972
0.2796626701579614,-5.643196474102184
0.6957873191396077,28.40193177603839
0.31427199450686705,2.693640078783573
-0.21794626210294177,-21.896552796957604
1.959411342388286,59.60500415149454
2.2381433384979528,43.296150885699035
0.32346884785689517,28.011926392224485
-1.771533104509847,-35.174735092914005
1.2659362587055338,31.42954809867538
-1.465116222054951,-65.75482204032282
-0.12144867540402206,19.713848002983834
0.7609493931283295,4.4654467835399565
-1.653697838967641,-15.023503150354028
0.7538687788376368,21.362159786944407
-1.2940853231612488,-33.12587871233432
0.6656534379123312,20.252350990541366
-0.5486421281861983,-14.106280400686476
0.16794229540166816,4.265252218846399
0.4129121603087788,-5.689704544219627
1.5445444514561384,41.958410956093275
-0.44398195964606546,-1.6803504509320124
-1.5181079752636586,-30.596669581066756
-1.2133847809476472,-23.345640148984156
0.7948626677932181,-8.214716525732591
-1.1843273385116637,-56.27100210966087
0.19952407355863258,-28.100039973503094
1.6609524881479396,35.272175489419084
0.1995821110885137,2.991094995154815
0.14330773250787276,13.600505104220822
-0.6377515024534103,3.0416787882201817
-1.0845679120057665,-37.35874856820366
-0.21208012227562564,-0.6176160543580096
-0.5489550961957408,-4.974193530157227
-2.025045762997471,-57.94765901611196
-1.2511898734731952,-17.79521223417887
-0.39161981071960156,-8.041437079545561
-0.5519368756960736,-2.2261949221524535
-0.09520253925800948,-18.92007833160403
-0.6825381542033057,-27.711528471328332
0.3216865758662266,33.11882090905043
-0.9973214687759007,-40.66501477706326
-0.3548244580948187,-16.882877329510226
0.1771923291989879,8.648796664608465
1.612193042812388,53.24212652917733
-1.692052415377956,-59.18549590868126
-0.3189569890995958,-9.311396131697355
0.4743472978718003,36.07814999278895
-1.41608225252193,-42.08527462371609
-1.4286807002259692,-35.562257507969434
0.18103512959700385,8.662222973046559
1.1622040490995293,38.14688043644796
-0.5835367167076569,3.0713230675098533
-1.237353212687854,-20.22561307262022
0.045490080631097156,0.1360136374595048
0.49974014486517293,6.749619728124367
1.0397270908927005,22.050633872285577
-0.6888689838469215,-21.5083879579576
-0.27578601386617535,-14.29476162984987
0.7482156171872307,19.90025261719122
1.004053897878877,-3.0544482605660868
2.0871133595881854,42.125535282615246
0.13021495415796958,19.345117350122415
1.0693159694243488,12.642491310017071
0.8197606096101892,36.424933712698916
-0.35400011275017335,-16.396282113349802
-0.5521080714881075,-12.45985856101009
-0.15924520925326413,-23.715251876338385
1.2646252869680072,29.94614809489928
-0.5489204133222203,-23.88837131949286
-0.2066623031975665,-24.437117295932108
-0.19396387055266243,-19.15459379306659
0.09346082946215119,31.612464414076214
-0.2330920609844135,6.564122326823375
-2.1231003500424417,-51.36260167501732
-0.8234314059856659,-16.113847467141227
-0.8664952037596095,-36.0621362176814
1.754886181981109,17.482436574587645
-0.23966878147771115,-39.99783654196019
-0.08652228638213519,-2.79137925257819
-0.5306745597736242,-18.747380447325458
-0.8984229406095902,-8.559230842479943
0.8960583134099478,0.17834127506028707
1.459589268228421,24.27845728987672
-0.3791764345725522,-13.695022143853802
0.12405589644664888,41.628352156478165
-0.6112253403048249,-34.32461505333763
0.07290724327605223,2.9016221250799004
1.8059701099324745,60.17486869640828
-1.2673520490102275,-38.52571390138938
-1.3290788291721605,-30.52481585230971
0.32257673799720377,25.162463517712304
0.37940061207813613,24.73197072867974
-0.978057706084284,9.927605348144422
-0.09470896893689112,13.618776452166047
-0.1431759743261871,-9.337074639657775
0.11529872221079104,-0.07494888344983597
0.8073081862107286,16.56344244302181
-1.4202129989485122,-44.64509269244556
0.16444123022982496,-23.251192722935553
0.28297849805199204,14.505795572915115
-1.8768686558738945,-42.53078518816709
-0.4341665202515911,-17.769978539403
1.4956441370334692,48.93202918926704
-0.7408137732923984,4.654036349358837
-1.3746879710222193,-28.670727661303115
0.386186399174856,7.9734088238409955
0.7033101178067301,-3.9128679739981997
-1.198301144700787,-16.646097719347598
-0.46118741313672207,-3.339849025563243
-0.9153070699439789,-12.204775026458165
-0.7727087142471915,-15.167868871368757
0.7373685758962422,-0.8142196062486242
0.19701893254347608,-2.4179217348046773
-0.6668075087965194,-3.4157616620243907
1.6086909680220534,40.011502536022675
2.1867860889737862,48.45264480613693
1.2428695496037372,38.90505756482223
1.2552373747242185,30.946975982786213
1.8629275851052287,41.32811579679701
